CustomerID:,1681,1682,1683,1684,1685,1686,1687,1688,1689,1690,1691,1692,1693,1694,1695,1696,1697,1698,1699,1700,1701,1702,1703,1704,1705,1706,1707,1708,1709,1710,1711,1712,1713,1714,1715,1716,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,
ShopingTime:,184,18,111,186,50,29,205,84,186,8,61,149,53,85,174,80,123,190,187,42,192,183,89,190,150,116,59,191,59,30,159,69,189,191,70,141,191,39,23,194,150,5,183,92,191,124,56,63,113,107,184,180,69,106,181,21,194,123,135,188,
