CustomerID:,1561,1562,1563,1564,1565,1566,1567,1568,1569,1570,1571,1572,1573,1574,1575,1576,1577,1578,1579,1580,1581,1582,1583,1584,1585,1586,1587,1588,1589,1590,1591,1592,1593,1594,1595,1596,1597,1598,1599,1600,1601,1602,1603,1604,1605,1606,1607,1608,1609,1610,1611,1612,1613,1614,1615,1616,1617,1618,1619,1620,
ShopingTime:,186,181,192,102,40,39,190,137,140,188,112,171,192,28,186,176,36,193,65,143,203,95,186,189,133,114,47,189,79,205,185,35,184,153,43,173,183,194,67,17,18,151,201,42,190,52,21,134,49,47,198,97,79,193,182,186,105,191,186,128,
