CustomerID:,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,
ShopingTime:,162,125,187,105,158,22,49,157,94,152,156,152,187,59,185,122,177,187,194,165,42,189,184,39,164,45,187,183,97,199,177,91,121,110,185,128,185,153,183,74,145,109,11,109,187,76,174,96,196,94,151,195,112,133,100,189,199,189,190,183,
