CustomerID:,1321,1322,1323,1324,1325,1326,1327,1328,1329,1330,1331,1332,1333,1334,1335,1336,1337,1338,1339,1340,1341,1342,1343,1344,1345,1346,1347,1348,1349,1350,1351,1352,1353,1354,1355,1356,1357,1358,1359,1360,1361,1362,1363,1364,1365,1366,1367,1368,1369,1370,1371,1372,1373,1374,1375,1376,1377,1378,1379,1380,
ShopingTime:,87,21,130,54,62,14,18,57,53,84,44,78,124,16,144,83,47,132,107,45,30,95,58,33,86,13,148,104,31,119,94,28,43,67,70,64,133,32,129,12,50,120,8,34,101,61,47,111,101,29,50,100,35,113,75,74,105,125,72,128,
