CustomerID:,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,
ShopingTime:,102,87,89,69,70,44,66,93,79,82,101,92,89,24,4,58,67,100,97,34,80,6,87,73,109,55,64,83,100,108,86,74,89,29,109,76,89,102,76,84,95,47,63,72,108,105,96,92,55,37,98,61,94,109,107,43,38,50,48,4,
