CustomerID:,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,
ShopingTime:,139,40,152,134,55,75,116,29,73,137,43,110,105,13,154,63,33,145,60,45,155,96,56,143,25,13,22,132,15,124,85,14,117,56,20,40,123,46,38,6,9,41,112,34,151,70,25,58,37,41,162,47,23,137,151,56,25,120,58,125,
