CustomerID:,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036,1037,1038,1039,1040,1041,1042,1043,1044,1045,1046,1047,1048,1049,1050,1051,1052,1053,1054,1055,1056,1057,1058,1059,1060,1061,1062,1063,1064,1065,1066,1067,1068,1069,1070,1071,1072,1073,1074,1075,1076,1077,1078,1079,1080,
ShopingTime:,95,121,173,60,170,14,35,145,62,96,170,101,171,23,161,70,95,164,167,91,43,134,171,49,78,24,197,143,71,183,131,67,48,65,181,117,180,52,182,32,115,128,7,77,143,109,175,121,140,111,74,163,53,99,107,189,147,170,186,162,
