CustomerID:,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,
ShopingTime:,107,49,90,69,24,161,138,36,22,135,15,52,125,64,107,123,18,101,48,69,118,122,39,103,149,48,119,68,32,11,58,63,116,153,37,118,77,26,136,119,16,65,145,55,47,86,43,34,28,44,168,110,17,66,104,57,73,83,31,96,
