CustomerID:,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,
ShopingTime:,186,141,192,185,138,79,191,92,111,191,125,134,169,49,183,124,148,185,81,172,201,131,167,186,37,69,49,189,42,147,117,107,164,94,37,44,133,183,68,13,57,58,185,147,190,106,81,100,51,185,195,76,93,193,182,164,56,178,198,170,
