CustomerID:,1201,1202,1203,1204,1205,1206,1207,1208,1209,1210,1211,1212,1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224,1225,1226,1227,1228,1229,1230,1231,1232,1233,1234,1235,1236,1237,1238,1239,1240,1241,1242,1243,1244,1245,1246,1247,1248,1249,1250,1251,1252,1253,1254,1255,1256,1257,1258,1259,1260,
ShopingTime:,94,67,64,58,17,137,91,34,18,104,39,55,91,80,109,91,19,80,56,83,100,88,31,85,121,44,125,73,26,18,26,59,113,113,50,109,78,34,121,89,23,40,108,80,51,74,38,22,20,41,127,84,45,27,81,49,40,64,37,99,
