CustomerID:,1501,1502,1503,1504,1505,1506,1507,1508,1509,1510,1511,1512,1513,1514,1515,1516,1517,1518,1519,1520,1521,1522,1523,1524,1525,1526,1527,1528,1529,1530,1531,1532,1533,1534,1535,1536,1537,1538,1539,1540,1541,1542,1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554,1555,1556,1557,1558,1559,1560,
ShopingTime:,209,129,119,102,25,180,202,24,15,185,52,53,142,148,156,193,16,182,150,127,190,200,33,161,125,108,180,92,30,46,107,107,119,189,64,185,113,48,193,169,23,73,190,134,87,204,51,55,28,86,193,165,64,95,69,113,167,179,33,164,
